QIs,k,QI,gen.intensity,granularity,n.u.entropy,sq.err.,exp,method
9,9,marital-status,0.5920197599628672,0.5852065512898064,0.4886693100913787,0.6270827727332462,exp4,prioprivacy
9,9,occupation,0.3187288641336782,0.3349604443696208,0.3031188159415643,0.3326312997705829,exp4,prioprivacy
9,9,education,0.7608359304201756,0.7608956081603784,0.683627039526729,0.798146538162958,exp4,prioprivacy
9,9,native-country,0.9233804124394934,0.9233804124395122,0.5479562211041438,0.9559705875272378,exp4,prioprivacy
9,9,age,0.998077050593462,0.9980770505934671,0.998906861734058,0.9973139694277909,exp4,prioprivacy
9,10,sex,1.0,1.0,1.0,1.0,exp4,prioprivacy
9,10,salary-class,0.9955573237848949,0.9955573237848949,0.9965625098536354,0.9955573237848949,exp4,prioprivacy
9,10,race,0.9333930110735362,0.9333930110736814,0.8315631228781141,0.9555315546238101,exp4,prioprivacy
9,10,workclass,0.6981798289238115,0.6992383983631248,0.4571710929582675,0.7875915409422454,exp4,prioprivacy
9,10,marital-status,0.5894834560042437,0.5840240479191212,0.4874941846289671,0.6270802695886708,exp4,prioprivacy
9,10,occupation,0.29979775876931236,0.3138794101594935,0.2847474205988759,0.31260912243079,exp4,prioprivacy
9,10,education,0.7379042061755412,0.7380368233759919,0.6554573730397686,0.7776356715903254,exp4,prioprivacy
9,10,native-country,0.9214574630329554,0.9214574630329742,0.538013302684742,0.954895820514949,exp4,prioprivacy
9,10,age,0.9977786618924475,0.9977786618924526,0.9986828735252462,0.9969779422984282,exp4,prioprivacy
9,2,sex,0.7872820104767588,0.7872820104767588,0.7668285398526652,0.7872820104767588,exp2,prioprivacy
9,2,salary-class,0.8175518864796765,0.8175518864796765,0.7802854608030315,0.8175518864796765,exp2,prioprivacy
9,2,race,0.8737815794708574,0.8737815794709047,0.692573688531255,0.8870836321661525,exp2,prioprivacy
9,2,workclass,0.8201047675883562,0.8250352856479771,0.6720468428244144,0.8751622658324905,exp2,prioprivacy
9,2,marital-status,0.8546018168556462,0.8524965187985754,0.7960627711961956,0.8728402555710612,exp2,prioprivacy
9,2,occupation,0.890690272528347,0.8919985922174688,0.8825356157177815,0.8886543246701396,exp2,prioprivacy
9,2,education,0.9536944941758947,0.953844793669739,0.9394634422273569,0.9572996762998941,exp2,prioprivacy
9,2,native-country,0.9818645978383397,0.9820469464889763,0.8852661907284464,0.988836356039715,exp2,prioprivacy
9,2,age,0.9999668456998873,0.9999668456998916,1.0,0.999947158635127,exp2,prioprivacy
9,3,sex,0.7267091041708109,0.7267091041708109,0.6993637943912183,0.7267091041708109,exp2,prioprivacy
9,3,salary-class,0.7716663351236656,0.7716663351236654,0.7230449513047114,0.7716663351236656,exp2,prioprivacy
9,3,race,0.8375439294476493,0.8375439294476246,0.6114247880967603,0.8532097827609182,exp2,prioprivacy
9,3,workclass,0.7349976791989921,0.7396013905860732,0.5282099382084238,0.8054828853349345,exp2,prioprivacy
9,3,marital-status,0.7859558384722498,0.7843312777668319,0.7100319556329653,0.8127973266415935,exp2,prioprivacy
9,3,occupation,0.8397984218553146,0.8409996276517769,0.8282742452584824,0.8371366274160698,exp2,prioprivacy
9,3,education,0.94353822690803,0.9436111663682779,0.9255826714995461,0.9481761281049013,exp2,prioprivacy
9,3,native-country,0.9636131556262847,0.9637325111067088,0.7731421415649276,0.9780310688707451,exp2,prioprivacy
9,3,age,0.9999668456998873,0.9999668456998916,1.0,0.999947158635127,exp2,prioprivacy
9,4,sex,0.6911676944499702,0.6911676944499701,0.6603982244362867,0.6911676944499702,exp2,prioprivacy
9,4,salary-class,0.7405676016179299,0.7405676016179299,0.687012930147398,0.7405676016179299,exp2,prioprivacy
9,4,race,0.8150653139712221,0.8150653139711617,0.5619003820483066,0.8319590560136481,exp2,prioprivacy
9,4,workclass,0.6881672302897686,0.6923659855826158,0.45147657330804214,0.7661708820043661,exp2,prioprivacy
9,4,marital-status,0.7364896227040647,0.7348540105652857,0.6517114488081033,0.7659747557869574,exp2,prioprivacy
9,4,occupation,0.7997646044691996,0.800510576221809,0.7862461655912529,0.7949811947677405,exp2,prioprivacy
9,4,education,0.9370399840859359,0.9370753486727228,0.916168124870627,0.9433108011251832,exp2,prioprivacy
9,4,native-country,0.951362641734633,0.9513957960347642,0.7013197356897738,0.9708654281840358,exp2,prioprivacy
9,4,age,0.9997679198992109,0.9997679198992153,0.9999404332377492,0.9996253490626645,exp2,prioprivacy
9,5,sex,0.6707114912804191,0.6707114912804191,0.6389773077183745,0.6707114912804191,exp2,prioprivacy
9,5,salary-class,0.7145746303295537,0.7145746303295537,0.656799872054382,0.7145746303295537,exp2,prioprivacy
9,5,race,0.7934155559976129,0.7934155559975217,0.5178071344434116,0.8106807446984583,exp2,prioprivacy
9,5,workclass,0.6584609773887673,0.6617361486070458,0.4047683193890792,0.7401267582503219,exp2,prioprivacy
9,5,marital-status,0.7014123731848021,0.6999314811132169,0.6104735194568801,0.7352586687025575,exp2,prioprivacy
9,5,occupation,0.7652178237517406,0.7659586948427506,0.7495390244952693,0.7581087898417971,exp2,prioprivacy
9,5,education,0.9315584731339654,0.9315584731339654,0.9082812683379302,0.9397746944665257,exp2,prioprivacy
9,5,native-country,0.9420131291028446,0.9420131291028633,0.6479845774826187,0.9651897049368015,exp2,prioprivacy
9,5,age,0.9997679198992109,0.9997679198992153,0.9999404332377492,0.9996253490626645,exp2,prioprivacy
9,6,sex,0.6590080233406272,0.6590080233406272,0.6268195134530468,0.6590080233406272,exp2,prioprivacy
9,6,salary-class,0.6959087593660898,0.6959087593660898,0.6350697317944175,0.6959087593660898,exp2,prioprivacy
9,6,race,0.7870830846760825,0.7870830846759866,0.5041903263089971,0.8047755252738299,exp2,prioprivacy
9,6,workclass,0.6321696173993767,0.6354305796318925,0.3682375526544317,0.7142280330504511,exp2,prioprivacy
9,6,marital-status,0.6709601485312645,0.6697721194440089,0.5780357908290912,0.7045876382205145,exp2,prioprivacy
9,6,occupation,0.7364398912538956,0.7369792862133908,0.7185711448696028,0.7242839026571923,exp2,prioprivacy
9,6,education,0.9232809495391552,0.9232809495391552,0.8970238948092798,0.9342449641766228,exp2,prioprivacy
9,6,native-country,0.9370399840859359,0.9370399840859547,0.6200152067749246,0.9622152438929127,exp2,prioprivacy
9,6,age,0.9996021483986473,0.9996021483986518,0.9998713707868259,0.9993836172989732,exp2,prioprivacy
9,7,sex,0.6476692527020755,0.6476692527020755,0.6145606945513096,0.6476692527020755,exp2,prioprivacy
9,7,salary-class,0.6684238445726411,0.6684238445726411,0.6010084873802363,0.6684238445726411,exp2,prioprivacy
9,7,race,0.7772031032424905,0.7772031032423853,0.484692048863804,0.7950148320099814,exp2,prioprivacy
9,7,workclass,0.6117134142298256,0.6149459584908162,0.34080474240515823,0.6943973439136061,exp2,prioprivacy
9,7,marital-status,0.6595219149923746,0.6584886059723108,0.5670296607070593,0.6941845693652651,exp2,prioprivacy
9,7,occupation,0.7055566606988927,0.706214646039518,0.6852651228924149,0.6914228302878895,exp2,prioprivacy
9,7,education,0.9138540768737705,0.9138540768737705,0.8847068741189225,0.9273462982992972,exp2,prioprivacy
9,7,native-country,0.9348518002784961,0.9348518002785148,0.6064481390887511,0.9607959013759987,exp2,prioprivacy
9,7,age,0.9996021483986473,0.9996021483986518,0.9998713707868259,0.9993836172989732,exp2,prioprivacy
9,8,sex,0.6232345335189975,0.6232345335189975,0.5865621981437771,0.6232345335189975,exp2,prioprivacy
9,8,salary-class,0.6563888336317221,0.6563888336317221,0.5844537692961178,0.6563888336317221,exp2,prioprivacy
9,8,race,0.7675883562098004,0.7675883562096872,0.4659838903032262,0.7856000067900475,exp2,prioprivacy
9,8,workclass,0.5940587494197997,0.596829501643506,0.3201953797696484,0.6750174948979752,exp2,prioprivacy
9,8,marital-status,0.6364133678138055,0.6356894989281263,0.5431928385071781,0.6700605135201096,exp2,prioprivacy
9,8,occupation,0.6759167163981168,0.6765313461154849,0.6544412106110831,0.6618542289641461,exp2,prioprivacy
9,8,education,0.9064717193820039,0.9064717193820039,0.8753210171083424,0.922088783064252,exp2,prioprivacy
9,8,native-country,0.9324978449704927,0.9324978449705114,0.5951566585465126,0.9599282003630936,exp2,prioprivacy
9,8,age,0.9993700682978582,0.9993700682978627,0.9997654162756852,0.999055370425182,exp2,prioprivacy
9,9,sex,0.6109674424772893,0.6109674424772893,0.5730525379842439,0.6109674424772893,exp2,prioprivacy
9,9,salary-class,0.6308600225449241,0.6308600225449241,0.5555071297073947,0.6308600225449241,exp2,prioprivacy
9,9,race,0.7578741462767721,0.7578741462766452,0.4503532945864188,0.7755931743047628,exp2,prioprivacy
9,9,workclass,0.5756083814070685,0.5776615798497637,0.3004384974537343,0.6545330352837311,exp2,prioprivacy
9,9,marital-status,0.6076685896160732,0.6067568463630859,0.5124567040490811,0.6413144012165283,exp2,prioprivacy
9,9,occupation,0.6574995026854983,0.6576844016667771,0.6350951890523533,0.6423528884758536,exp2,prioprivacy
9,9,education,0.8984815330548372,0.8984815330548372,0.8647047706323205,0.9162295401737501,exp2,prioprivacy
9,9,native-country,0.9301107353623765,0.9301107353623953,0.5828577006753128,0.9584540360610768,exp2,prioprivacy
9,9,age,0.9991048338969565,0.9991048338969611,0.9996263839875739,0.998656790484976,exp2,prioprivacy
9,10,sex,0.6042371195544063,0.6042371195544063,0.565757115006679,0.6042371195544063,exp2,prioprivacy
9,10,salary-class,0.6148796498905909,0.6148796498905909,0.5346557083046686,0.6148796498905909,exp2,prioprivacy
9,10,race,0.7586366951793648,0.7586366951792383,0.45167137694809334,0.7763443233081111,exp2,prioprivacy
9,10,workclass,0.5666732975266893,0.5684210027754886,0.29087319887672214,0.6445361001597292,exp2,prioprivacy
9,10,marital-status,0.5788575028181155,0.5777689366311918,0.48197141465055326,0.6122541442687376,exp2,prioprivacy
9,10,occupation,0.6379881970691599,0.6382687334545931,0.6149308424606974,0.6235334354149861,exp2,prioprivacy
9,10,education,0.8901266494264306,0.8901266494264306,0.8538147403005327,0.9093604538958504,exp2,prioprivacy
9,10,native-country,0.9298123466613619,0.9298123466613807,0.5812708679180891,0.9583760287779268,exp2,prioprivacy
9,10,age,0.9991048338969565,0.9991048338969611,0.9996263839875739,0.998656790484976,exp2,prioprivacy
